,Longitude,Latitude,clusterId
3082081812,100.285949,36.829073,-1
3636921825,102.009773,35.507242,-1
6413483375,99.66799999999999,37.142833,-1
6451551749,95.9644,36.153586,-1
8565404550,102.1799,36.7591,-1
8312999036,95.977758,36.149969,-1
5975956099,100.77999100000001,36.867369000000004,-1
4704722141,101.700439,34.700977,-1
3280851999,91.97753900000001,33.568861,-1
9465452722,101.26523399999999,36.685249,-1
78209438,99.316406,33.486435,0
8313184348,97.60861899999999,35.463654999999996,-1
2093157439,94.79003900000001,35.930203999999996,-1
8624400460,100.536575,36.566322,-1
2093893628,94.78179899999999,36.126783,-1
2208768323,102.005138,35.499321,-1
4332288545,98.99780200000001,36.853252000000005,-1
7906799366,100.539516,36.569891,-1
6391084807,101.778545,36.611531,-1
3650390138,102.01372099999999,35.516692,-1
7696260366,95.977808,36.149952,-1
8092188970,101.798651,36.615019000000004,-1
1520708980,97.008075,32.999306,-1
2093936934,94.79003900000001,35.930203999999996,-1
78210079,99.316406,33.486435,0
5834503723,101.811666,36.620554999999996,-1
7906565912,101.800538,36.613636,-1
3076855979,98.789062,33.284619,-1
8092193268,101.798651,36.615019000000004,-1
8620766473,100.3852,36.376160999999996,1
7454421116,94.30664,37.265309,-1
6885117154,96.55749899999999,33.748333,-1
8324886574,101.798651,36.615019000000004,-1
9024490127,99.81714699999999,37.203738,-1
8530479447,100.129566,37.337408,-1
9854607734,102.017852,35.514308,-1
4705368486,101.260986,34.486183000000004,-1
7906928856,100.536075,36.571333,-1
6058463441,100.712997,36.526327,-1
78209848,99.316406,33.486435,0
8477900167,100.3852,36.376160999999996,1
3935025284,100.514774,36.995012,-1
12770021383,102.05108800000001,35.555944000000004,-1
9706843262,101.93484699999999,36.835652,-1
4673418833,101.764984,36.6271,-1
7842001886,100.019531,36.146746,-1
3077687970,98.789062,33.284619,-1
5835068428,100.973888,36.87,-1
8624410820,100.536575,36.566322,-1
2930379283,96.280059,32.923004999999996,-1
8076201180,100.019531,36.146746,-1
4739034915,99.303016,37.21119,-1
3214757192,101.56517,36.500391,-1
6222735571,96.219688,35.382278,-1
3345778181,101.832532,36.598233,-1
6413444597,103.0215,36.254166,-1
3081309161,100.285949,36.829073,-1
3082184806,100.285949,36.829073,-1
1519872079,97.05905899999999,33.019459000000005,-1
7696240108,95.977861,36.149933000000004,-1
78209923,99.316406,33.486435,0
7982355717,101.390075,37.496652000000005,-1
2093927988,94.79003900000001,35.930203999999996,-1
8076200690,100.019531,36.146746,-1
3636955529,102.009773,35.507242,-1
3346601278,100.536146,36.538121999999994,-1
9466191958,102.002563,35.517696,-1
6451836431,97.005414,32.999773,-1
78210269,99.316406,33.486435,0
9463581163,100.585327,36.330615,-1
247754149,101.513671,36.914764,-1
7907074122,100.518025,36.575119,-1
5887097845,101.25,37.926867,-1
78210386,99.316406,33.486435,0
1028683338,101.602592,36.449318,-1
3639744407,102.009773,35.507242,-1
3216002151,94.1745,36.078,-1
9703019053,100.498666,36.582,-1
9462705853,101.26523399999999,36.685249,-1
2093903712,94.78179899999999,36.126783,-1
8503931684,101.58068399999999,36.497389,-1
2209404120,102.005138,35.499321,-1
8295162897,99.871215,36.615527,-1
9703591373,101.934852,36.834408,-1
9026719440,94.343986,35.771277000000005,-1
5975968497,100.77999100000001,36.867369000000004,-1
5976542752,100.77999100000001,36.867369000000004,-1
1366312792,101.769018,36.621383,-1
3935023090,100.514774,36.995012,-1
5975948419,100.77999100000001,36.867369000000004,-1
7907257288,100.486447,36.578588,-1
8564187878,100.3852,36.376160999999996,1
6826641620,101.371836,35.703127,-1
78211452,99.316406,33.486435,0
8602499222,100.3852,36.376160999999996,1
2209626436,102.005138,35.499321,-1
8460368752,100.523872,36.569355,-1
8623302453,100.536575,36.566322,-1
7893540794,100.475415,36.555064,-1
6154521040,101.93,36.824166,-1
8623310851,100.536575,36.566322,-1
5975955193,100.77999100000001,36.867369000000004,-1
5743648876,101.766701,36.616699,-1
3343353973,100.536146,36.538121999999994,-1
78211140,99.316406,33.486435,0
7430558988,99.678955,36.853252000000005,-1
3650383500,102.01372099999999,35.516692,-1
8313188152,97.602613,35.4614,-1
78210611,99.316406,33.486435,0
7419863226,100.495891,36.586036,-1
9813234804,102.04109100000001,35.56523,-1
2093160837,94.79003900000001,35.930203999999996,-1
4332289805,98.99780200000001,36.853252000000005,-1
7844545372,99.705225,36.84108,-1
8324887912,101.798651,36.615019000000004,-1
7982385163,101.390075,37.496652000000005,-1
1366183128,101.769018,36.621383,-1
5975959747,100.77999100000001,36.867369000000004,-1
3211980219,100.760421,33.931111,-1
3637149367,102.009773,35.507242,-1
6154626930,101.936645,36.994326,-1
10101699646,102.055541,35.56143,-1
7419878884,100.495891,36.586036,-1
6715517863,96.219688,35.382278,-1
4760341574,94.119873,35.808904,-1
2093928994,94.79003900000001,35.930203999999996,-1
78210788,99.316406,33.486435,0
3346608740,100.536146,36.538121999999994,-1
7454423226,94.30664,37.265309,-1
6714696637,97.005414,32.999773,-1
9026725238,92.012711,33.555622,-1
7900967798,97.05613000000001,33.019358000000004,-1
8092183840,101.798651,36.615019000000004,-1
4759704847,94.119873,35.808904,-1
9710188342,101.93422199999999,36.834872,-1
8076207390,100.019531,36.146746,-1
8565403118,102.1792,36.758769,-1
2093141527,94.79003900000001,35.930203999999996,-1
6747943753,101.737915,36.644086,-1
312315000,101.000061,37.916034,-1
300475813,100.346374,36.651894,-1
7907204236,100.483855,36.579890999999996,-1
8312125189,97.614141,35.460863,-1
5975979345,100.77999100000001,36.867369000000004,-1
2209526486,102.005138,35.499321,-1
5743648008,94.89050300000001,36.416,-1
282161506,100.409545,36.598991,-1
4738907675,99.303016,37.21119,-1
7982391503,101.390075,37.496652000000005,-1
9127484716,102.01298,35.512386,-1
6158813461,100.572795,36.562186,-1
9706968371,101.934275,36.834905,-1
7893542790,101.565691,36.488147999999995,-1
5834520733,100.974097,36.870008,-1
1366410440,101.769018,36.621383,-1
6823851100,101.371033,35.730346999999995,-1
8564186678,100.3852,36.376160999999996,1
7842007696,100.019531,36.146746,-1
78209348,99.316406,33.486435,0
3345764139,100.536146,36.538121999999994,-1
8459263069,100.523872,36.569355,-1
8477899667,100.3852,36.376160999999996,1
2093159459,94.79003900000001,35.930203999999996,-1
56099350,101.766185,36.627376,-1
8563083691,100.3852,36.376160999999996,1
9978084156,101.771163,36.628202,-1
7982379772,101.390075,37.496652000000005,-1
2093115395,94.78179899999999,36.126783,-1
9706301856,100.48038299999999,36.64938,-1
6252784337,101.309394,36.680569,-1
3431161094,100.640258,36.564806,-1
300475416,100.346374,36.651894,-1
8478701894,100.3852,36.376160999999996,1
5835059654,101.057222,36.863054999999996,-1
7012545529,95.964725,36.153566,-1
7696235356,95.964527,36.153477,-1
2093129713,94.78179899999999,36.126783,-1
6811659135,96.794296,33.050331,-1
8084593262,101.11816400000001,35.541166,-1
7696271758,95.977577,36.149994,-1
5975957165,100.77999100000001,36.867369000000004,-1
9026722634,93.63523,35.458652,-1
7842004030,100.019531,36.146746,-1
3394878259,90.05233299999999,35.143,-1
6413448701,101.769666,36.625,-1
9024485507,101.686447,36.65725,-1
8477608793,100.3852,36.376160999999996,1
4345153700,101.759662,36.638059999999996,-1
6144337931,101.752833,36.635999999999996,-1
6641948999,97.001322,36.224533,-1
7696272386,95.977686,36.14998,-1
7907241228,100.486388,36.578416,-1
3211980205,101.624565,36.672136,-1
6144339071,101.753333,36.636333,-1
6155817592,101.930666,36.8225,-1
8460362598,100.523872,36.569355,-1
5975973943,100.77999100000001,36.867369000000004,-1
8624399256,100.524215,36.573904999999996,-1
8530506781,100.113945,37.319663,-1
8478988686,100.3852,36.376160999999996,1
7982365154,101.390075,37.496652000000005,-1
3431090232,100.640258,36.564806,-1
247754157,101.513671,36.914764,-1
2093154563,94.79003900000001,35.930203999999996,-1
6245972098,101.1055,33.393919,-1
7696267216,95.977869,36.149922,-1
2208802289,102.005138,35.499321,-1
7982424671,101.390075,37.496652000000005,-1
7901016378,97.060519,33.018463,-1
4742176507,91.82373,33.298394,-1
78210640,99.316406,33.486435,0
8565403592,102.179227,36.758838,-1
8478686804,100.3852,36.376160999999996,1
9127789496,99.599132,36.972935,-1
8531588462,100.129566,37.337408,-1
6413488487,98.585833,37.0025,-1
9813225544,102.04109100000001,35.56523,-1
6755850817,96.219688,35.382278,-1
6307618713,99.052734,34.379712,-1
5743651408,101.766701,36.616699,-1
8076202280,100.019531,36.146746,-1
12794117615,101.8766,36.14825,-1
6323864505,99.052734,34.379712,-1
9821742506,102.282457,35.492088,-1
1366318104,101.769018,36.621383,-1
12783366265,101.565269,36.488136,-1
8225473503,93.681333,38.9925,-1
6073072862,94.394791,35.890613,-1
4333031108,98.99780200000001,36.853252000000005,-1
7454421698,94.30664,37.265309,-1
4122319762,99.667968,35.173808,-1
4705368646,101.260986,34.486183000000004,-1
2094014526,94.78179899999999,36.126783,-1
9854665454,102.010449,35.50843,-1
9821727193,102.19954399999999,35.565501,-1
4338974156,92.23962399999999,38.601796,-1
8624397780,100.509281,36.572526,-1
8092187344,101.798651,36.615019000000004,-1
5976543242,100.77999100000001,36.867369000000004,-1
1366302510,101.769018,36.621383,-1
4673418389,101.764984,36.6271,-1
4001433670,99.882888,36.701732,-1
9026716798,94.90606600000001,36.382875,-1
7982354748,101.390075,37.496652000000005,-1
3934243001,100.514774,36.995012,-1
78210381,99.316406,33.486435,0
1073898567,101.602592,36.449318,-1
9937192595,102.056733,35.559305,-1
1038798505,101.602592,36.449318,-1
6144331649,101.7545,36.636165999999996,-1
5975974971,100.77999100000001,36.867369000000004,-1
8495358536,101.759029,36.638706,-1
78209360,99.316406,33.486435,0
2355148426,94.361572,33.302986,-1
5910330486,96.562777,33.755,-1
6602180811,99.090063,36.755316,-1
12783406145,100.494713,36.584586,-1
3640588312,102.009773,35.507242,-1
2208786123,102.005138,35.499321,-1
2093920184,94.79003900000001,35.930203999999996,-1
7842015056,100.019531,36.146746,-1
8623306423,100.536575,36.566322,-1
3082047328,100.285949,36.829073,-1
8624401134,100.536575,36.566322,-1
8477617419,100.386238,36.375636,-1
8076209448,100.019531,36.146746,-1
9026710338,101.812424,36.620266,-1
3285170806,101.242021,36.022155,-1
7982464571,101.390075,37.496652000000005,-1
6599707077,102.08908000000001,36.702558,-1
6155591786,102.184696,36.759240000000005,-1
1824434539,101.807556,36.616078,-1
7907346424,102.010661,35.508390999999996,-1
8624403250,100.536575,36.566322,-1
8529090399,101.795694,36.615388,-1
6471900487,97.005414,32.999773,-1
8624398162,100.52988,36.56646,-1
8623294881,101.86669300000001,36.567322,-1
12329013845,101.795697,36.615388,-1
4345153712,101.759662,36.638059999999996,-1
3649541971,102.01372099999999,35.516692,-1
7811976750,102.136703,36.058048,-1
7774233722,101.513716,36.428975,-1
300478323,101.071472,37.837987,-1
3261937613,101.624565,36.672136,-1
6447045145,97.005414,32.999773,-1
6308139318,99.052734,34.379712,-1
7696256756,95.97788800000001,36.150047,-1
8624401412,100.536575,36.566322,-1
7893512578,99.90234699999999,36.977445,-1
5834504805,101.811666,36.620554999999996,-1
8624407114,100.536575,36.566322,-1
8477905547,100.3852,36.376160999999996,1
5828090085,94.90213299999999,36.384254,-1
9464327613,94.812011,36.394756,-1
9854715795,102.010449,35.50843,-1
1519869079,97.05905899999999,33.019459000000005,-1
7907676840,102.009016,35.508977,-1
7696250616,95.977775,36.149972,-1
4060908083,101.34177700000001,37.635388,-1
5743651002,101.766701,36.616699,-1
3343323507,100.536146,36.538121999999994,-1
78210929,99.316406,33.486435,0
3649576925,102.01372099999999,35.516692,-1
78209685,99.316406,33.486435,0
9702970049,100.49251600000001,36.578588,-1
7498766086,101.728034,36.648382,-1
2209494300,102.005138,35.499321,-1
6154129313,101.95683299999999,37.092665999999994,-1
7419870972,100.495891,36.586036,-1
6137016487,101.77744200000001,36.624389,-1
3650393086,102.01372099999999,35.516692,-1
4705367138,101.260986,34.486183000000004,-1
12783468633,101.565177,36.487386,-1
6538130519,101.778545,36.611531,-1
7168629336,101.77744200000001,36.624389,-1
8076202510,100.019531,36.146746,-1
4704718079,101.850128,36.122346,-1
7907146062,100.500422,36.581747,-1
8623301439,100.536575,36.566322,-1
3431122150,100.640258,36.564806,-1
7907174228,100.499863,36.580715999999995,-1
3640572420,102.009773,35.507242,-1
3862402376,99.163208,36.70156,-1
8478692704,100.3852,36.376160999999996,1
6773614105,101.759662,36.638059999999996,-1
78209648,99.316406,33.486435,0
8477601635,100.3852,36.376160999999996,1
1365271817,101.769018,36.621383,-1
3164272228,101.76755899999999,36.617938,-1
8602501408,100.3852,36.376160999999996,1
8563084853,100.3852,36.376160999999996,1
12794227143,101.87306600000001,36.156677,-1
2726212721,101.795742,36.615428,-1
3649685341,102.009773,35.507242,-1
7906483260,101.795183,36.614961,-1
8516175920,100.3852,36.376160999999996,1
5976524244,100.77999100000001,36.867369000000004,-1
3081223509,100.285949,36.829073,-1
9553876728,101.804999,34.378046999999995,-1
9937219725,102.056733,35.559305,-1
4904876052,99.404296,36.809284000000005,-1
