,Longitude,Latitude,clusterId
181679983,86.589431,28.202766999999998,-1
6272830384,90.628967,30.892796999999998,0
5835855654,86.850833,28.141111,1
5838046377,90.608333,29.188888000000002,-1
8599484732,90.48889100000001,29.843621000000002,-1
395374873,91.10000600000001,29.650838,2
5835167994,90.538055,30.103888,-1
10295475906,91.116571,29.650278000000004,3
6273752143,86.028442,28.381735,4
4920678136,91.309089,29.148413,-1
5053101587,91.132278,29.655015000000002,5
4460621301,91.099576,29.650852,2
787572527,89.528611,28.968721999999996,-1
770716372,91.133972,29.698888,-1
6273378407,86.028442,28.381735,4
799554321,86.827361,28.195472,45
7949747352,87.980488,29.074565999999997,-1
3598394917,90.944824,29.802516999999998,6
4460673273,91.099576,29.650852,2
4461454768,91.099576,29.650852,2
5054165317,96.91589300000001,30.051265,-1
779106036,90.715277,29.357083000000003,-1
5838526910,89.855277,28.834721999999996,-1
245390278,94.17480400000001,30.637912,-1
6273987803,86.028442,28.381735,4
2606587141,91.098632,29.652255,2
660920099,91.099147,29.651062,2
1389850843,91.116743,29.658296999999997,7
2093912938,89.615478,28.896234999999997,8
4762287490,90.58845500000001,29.252256,-1
5835723192,94.772222,29.462221999999997,-1
4527369672,90.58261800000001,29.252256,-1
9763185254,91.5085,29.323333,9
661080317,91.099147,29.651062,2
4715659613,86.08878100000001,28.365599,-1
370811647,81.274795,31.042639,-1
2525331690,91.116828,29.657476000000003,7
4931814111,90.586395,29.195028000000004,-1
2760622577,85.113573,30.614571999999995,-1
7682284732,88.869875,29.269808,10
829274771,88.870777,29.268527000000002,10
5696216453,91.132011,29.650499,5
5435526326,92.17639100000001,29.668176000000003,-1
4226286419,95.3895,29.7625,-1
1242131373,91.475944,29.758789,-1
2726983586,83.573255,31.860646000000003,-1
370780053,88.000488,29.368710999999998,-1
2094022102,88.012332,28.924184999999998,11
2321713159,89.594192,28.924485999999998,12
4740912228,91.47680799999999,29.758669,-1
4460633031,91.099576,29.650852,2
2212613171,90.961303,29.49878,-1
262828687,91.099405,29.650689,2
3511947947,90.944824,29.802516999999998,6
10530308873,90.900878,30.789036,-1
4931811425,90.391387,29.039061,-1
2470634152,88.261413,29.317535999999997,-1
8046198460,87.478637,28.548338,-1
4460694385,91.099576,29.650852,2
4460606849,91.099576,29.650852,2
2093224719,88.69811999999999,29.173747,13
6274123941,90.433959,28.979312,14
4932372246,89.270095,29.088876000000003,-1
799572855,86.8265,28.194777000000002,45
3804352234,91.13141999999999,29.659043,-1
2094547442,91.12215,29.647407,15
4460657275,91.099576,29.650852,2
4460602139,91.099576,29.650852,2
2924532714,90.61128599999999,29.173371999999997,-1
5834938635,91.11694399999999,29.658888,7
5835199093,94.928333,29.585833,-1
1401343535,94.462165,29.445577,-1
5053541764,91.091251,29.639052000000003,16
10537300076,89.319763,29.340646999999997,-1
24561694,90.214233,28.979312,-1
655534449,91.113694,29.654777000000003,-1
1788056127,90.564422,29.72011,-1
1379636395,93.254699,32.574591,-1
4797126521,89.59899899999999,28.889171,-1
10314102956,91.133587,29.650128999999996,5
158213757,81.491089,30.60955,-1
5835214989,94.473333,29.418055,-1
3507463443,94.939041,30.182528,-1
748909272,90.626666,30.032915999999997,-1
5053045547,91.116485,29.658222,7
787515849,89.198916,29.177915999999996,-1
2093343329,86.40644,27.971662,17
9032794951,91.12915799999999,29.654652000000002,-1
4930052947,90.609741,29.213309000000002,-1
9759802192,91.6855,29.014165999999996,-1
661136331,90.86755500000001,29.313194,-1
4461474496,91.099576,29.650852,2
5042373665,91.47680600000001,29.758268,-1
6271881083,91.115884,29.661877,18
4461465446,91.099576,29.650852,2
4759586443,86.002349,28.306797999999997,-1
2739095470,93.78195699999999,30.295832,-1
2094173276,91.12215,29.647407,15
10857449674,92.175292,29.343875,-1
2948769673,91.098461,29.652553,2
4460711655,91.099576,29.650852,2
5696161567,91.132011,29.650499,5
996430259,91.053657,29.665158,-1
2094143236,91.12215,29.647407,15
6194887232,90.417823,31.216031,-1
5022654919,86.612176,28.57511,-1
5364435962,91.099491,29.651882,2
2093405417,88.012332,28.924184999999998,11
5835288271,87.065,28.512777000000003,-1
5835828762,88.870277,29.267221999999997,-1
5053626832,91.141548,29.701771,19
2093774515,91.12215,29.647407,15
6272299668,91.115884,29.661877,18
5835131337,94.169722,29.762221999999998,-1
906288288,86.456909,27.916766,-1
5835050307,91.131111,29.652777,5
2641232279,91.098632,29.652255,2
5703844335,91.132011,29.650499,5
5971699921,91.475571,29.756046,20
4754630627,91.103782,29.656805,21
8361277548,86.83609,28.180104999999998,-1
6272702756,90.628967,30.892796999999998,0
2093924650,89.615478,28.896234999999997,8
3803574515,91.131248,29.652852000000003,5
5080644917,82.457113,32.525535999999995,-1
6273333778,88.880853,29.269628000000004,22
5954273893,94.59606099999999,29.493869,-1
2094107796,86.40644,27.971662,17
5838544732,90.163888,28.899165999999997,-1
2093218869,91.12215,29.647407,15
6273951032,86.028442,28.381735,4
662083776,91.099147,29.651062,2
2094038272,88.012332,28.924184999999998,11
4930488876,91.330718,30.177186,-1
2093996264,91.12215,29.647407,15
2094004162,88.69811999999999,29.173747,13
8046252796,91.111335,29.645989,-1
4460731595,91.099576,29.650852,2
2093309523,86.40644,27.971662,17
4755267074,91.103782,29.656805,21
2313341310,91.093826,30.682211,-1
660847517,91.099147,29.651062,2
2268832264,91.116313,29.658595000000002,7
4461407858,91.099576,29.650852,2
787479633,89.30755500000001,29.3005,-1
9033106059,88.86977399999999,29.2699,10
8046237215,91.111335,29.645989,-1
5871815489,88.759407,31.868139000000003,-1
787503687,89.2135,29.252638,-1
5835076337,91.655833,29.806388000000002,-1
5038033925,85.763912,28.315413,-1
4931652691,88.01422099999999,28.905402000000002,23
5332362393,91.099491,29.651882,2
6273097931,86.028442,28.381735,4
7683105216,87.334916,28.828371999999998,-1
6273690042,86.028442,28.381735,4
6271810779,91.115884,29.661877,18
247794230,90.944824,29.764377000000003,24
7185561687,80.288452,31.363955999999998,-1
3240385393,93.6635,29.861083,-1
7949684214,87.18409100000001,28.658983000000003,-1
5835839006,87.065,28.512777000000003,-1
5834923765,91.11666600000001,29.658333000000002,7
5081239610,79.67226099999999,31.468596999999995,-1
2124023741,91.099491,29.651509000000004,2
2093887514,90.271911,29.166552000000003,25
6272150473,90.628967,30.892796999999998,0
4930690450,89.620285,28.894807,-1
3316392063,98.662083,29.217722,-1
2145575617,83.465538,30.042944,-1
3804362582,91.13141999999999,29.659043,-1
4741452494,91.098804,29.651733,2
1389163345,91.116743,29.658296999999997,7
2094178682,88.69811999999999,29.173747,13
5053889636,93.88160699999999,30.002219,26
247812134,90.878906,29.783448999999997,-1
9035010152,91.11801899999999,29.656733000000003,7
6414368437,90.082833,28.883000000000003,-1
4919801435,91.738929,29.241322999999998,-1
395432475,91.10000600000001,29.650838,2
5053248129,93.88160699999999,30.002219,26
5771611660,88.88081,29.266783,27
4797494967,91.098804,29.651733,2
4812541101,91.082153,29.618833000000002,28
5834916541,91.117777,29.658054999999997,7
7683100724,87.302102,28.809565999999997,-1
788417500,89.197694,29.168165999999996,-1
7949799498,88.869763,29.27003,10
24561811,90.214233,28.979312,-1
4740621121,91.138458,29.695508,-1
2527714780,86.644363,28.265682,-1
4802545238,91.08764599999999,29.668962,29
5834539609,91.58245,32.318111,-1
5054077805,96.800537,29.431524,30
6274520620,86.028442,28.381735,4
6414791313,86.851,28.1425,1
4929481174,91.13416600000001,29.696253999999996,-1
4461398390,91.099576,29.650852,2
6272445343,90.628967,30.892796999999998,0
828646315,88.01975,28.906027,-1
4759577143,86.002349,28.306797999999997,-1
10295480266,91.116571,29.650278000000004,3
4742896939,90.617755,29.194277000000003,43
1389970749,91.116743,29.658296999999997,7
2093345021,86.40644,27.971662,17
788572174,89.598388,28.919665999999996,-1
4746596799,88.869824,29.268065999999997,10
4801800075,91.08764599999999,29.668962,29
5135035144,91.132013,29.696277000000002,-1
800382366,87.068888,28.503221999999997,-1
3800076062,91.10876,29.653299,-1
6273658081,86.028442,28.381735,4
370843554,81.274795,31.042639,-1
5835317227,86.851111,28.141665999999997,1
778215995,90.715138,29.357194,-1
783072188,91.101722,29.650987,31
6273913881,86.028442,28.381735,4
4461398656,91.099576,29.650852,2
3852179718,92.263183,28.729129999999998,-1
769786663,91.091277,29.653138000000002,32
5053675396,91.116485,29.658222,7
139545901,91.108932,29.650167,33
4920427174,91.738929,29.241322999999998,-1
198012854,90.4113,29.146464,-1
5838577024,90.448611,29.133055,-1
9032788683,91.116075,29.654888,-1
2093267185,88.012332,28.924184999999998,11
5835727774,94.88166600000001,29.515555,-1
4755215166,91.103782,29.656805,21
4801856446,91.08764599999999,29.668962,29
3702265601,91.117343,29.656954,7
10537287066,89.319763,29.340640999999998,-1
12711370323,78.82553100000001,33.69578,-1
5834547789,91.587533,32.173152,-1
6271839233,91.115884,29.661877,18
5835200489,94.9375,29.601944,-1
10857250565,92.175292,29.343875,-1
2094136818,86.613807,28.585124,34
1379389019,93.254699,32.574591,-1
4460630787,91.099576,29.650852,2
748967268,90.545361,30.125165999999997,-1
799497155,87.068777,28.503194,-1
2093390813,91.12215,29.647407,15
2526878017,86.644363,28.265682,-1
395440495,91.10000600000001,29.650838,2
5053519684,91.091251,29.639052000000003,16
9464034791,91.118524,29.654642,7
6273407977,86.028442,28.381735,4
6271807255,91.115884,29.661877,18
5053241091,93.88160699999999,30.002219,26
4092014552,91.11150699999999,29.659415999999997,-1
10295647954,91.116571,29.650278000000004,3
395371370,91.10000600000001,29.650838,2
5053867680,93.88160699999999,30.002219,26
4919213983,88.01422099999999,28.905402000000002,23
5834864775,91.117777,29.6575,7
6274298699,90.433959,28.979312,14
5743095059,91.682327,32.265175,-1
370777270,89.636764,29.350608,-1
5053057099,91.116485,29.658222,7
2093941102,89.615478,28.896234999999997,8
8046972815,81.287841,31.058815999999997,-1
5053905186,93.88160699999999,30.002219,26
9763956371,91.76279,29.233533,-1
3907809846,90.944824,29.802516999999998,6
7683124754,87.437786,28.95185,-1
5162392271,87.1142,28.667927000000002,-1
6272534984,90.628967,30.892796999999998,0
4775587785,89.569387,28.904526,-1
4460625021,91.099576,29.650852,2
4797770190,88.880853,29.266783,27
950000855,91.375694,29.678358000000003,-1
5536337688,97.741333,30.267833000000003,-1
247807169,90.944824,29.764377000000003,24
2204665790,90.271911,29.166552000000003,25
5053292199,93.88160699999999,30.002219,26
4120593125,83.263649,31.212833000000003,-1
770707492,91.13372199999999,29.698805,-1
2756095154,85.08954,31.795524,-1
395376715,91.10000600000001,29.650838,2
2093253923,88.012332,28.924184999999998,11
6272037239,90.628967,30.892796999999998,0
