,Longitude,Latitude,clusterId
10945766006,104.05139100000001,30.666460999999998,-1
3461146045,103.440791,29.570429999999998,-1
507198916,100.283203,28.381735,-1
8272233306,104.104299,30.711659,-1
7900533246,98.332458,32.891141,-1
5263845891,104.082241,30.650021999999996,0
284513968,100.722656,30.807909999999996,-1
10519960963,104.142333,30.754665999999997,-1
2712917383,103.58150400000001,32.621376,-1
9098715636,104.0685,30.659833000000003,-1
5563670625,104.065933,30.679406,-1
5051316474,103.958129,33.266249,1
5415344985,104.043595,30.66286,-1
6759692729,103.769302,29.618833000000002,2
6292163960,104.141666,30.738888,-1
6560268141,104.080524,30.635918,-1
4143368922,103.608627,32.783955,-1
3682126672,102.782241,31.243913,-1
10850127713,101.86415,30.929133,-1
4877986545,101.963081,30.054831,-1
3712422029,103.29895,29.539229,-1
5050719596,103.736343,29.573457,-1
429354205,103.773765,29.546281,-1
3813425717,103.90692299999999,33.215043,-1
12282552804,104.751563,31.467755,-1
7809640852,99.01048,29.769494,-1
10328165935,103.87583000000001,33.159886,-1
2660938113,104.071083,30.634219,-1
4027145097,104.069538,30.676453000000002,-1
6759877821,103.769302,29.618833000000002,2
8169505959,103.92313,33.240274,-1
507209518,100.283203,28.381735,-1
5166275803,104.063186,30.665084000000004,-1
7636312230,100.273005,29.017788,-1
3463367796,103.402341,29.569427,-1
7335312772,102.99960300000001,29.988701000000002,-1
2282298288,104.05958100000001,30.637247,-1
3776933760,103.76916700000001,29.547221999999998,-1
1268433004,103.916667,33.216667,-1
5051263585,103.958129,33.266249,1
8269658476,104.052758,30.663718,-1
4028591174,104.069538,30.676453000000002,-1
7636210998,100.295625,29.039586,-1
297157557,101.99973100000001,30.007422,-1
6765065519,103.769302,29.618833000000002,2
8321235472,103.89076899999999,33.192661,-1
5214435856,103.73291,29.586594,-1
7818376994,103.831191,32.741,-1
4003797315,103.896553,33.160621,-1
4462308549,104.071022,30.67,3
2363683788,105.067062,28.761639000000002,-1
2324078214,104.062843,30.661393,-1
8458262734,104.067585,30.631782,-1
411252551,104.062671,30.661393,4
5815673939,104.064856,30.658601,-1
8366500712,100.359833,28.431519,-1
7816864146,103.832663,32.730146999999995,-1
