,Longitude,Latitude,clusterId
6619751363,126.557929,45.776984999999996,-1
11815131806,126.530456,45.807902,0
11814800364,126.530456,45.807902,0
6872180753,126.63253700000001,45.785242,1
4628836448,126.56416599999999,45.81100000000001,-1
6872494475,126.63253700000001,45.785242,1
3745751507,126.64798700000001,45.754529,-1
4912484594,126.619491,45.739974,2
4246892667,126.760253,45.698506,-1
11814387085,126.530456,45.807902,0
5436514680,128.136806,44.391843,-1
4907464447,126.619491,45.739974,2
4246885565,126.760253,45.698506,-1
197561997,126.61801000000001,45.7729,-1
7180872370,130.231933,46.93526,-1
8538414343,126.334404,45.636516,-1
2977488714,126.642923,45.751414000000004,3
4628236115,126.563666,45.811333000000005,-1
4921579639,123.926397,47.354958,-1
246359479,126.64146399999998,45.752912,-1
2315562635,126.664123,45.742131,-1
5727453174,124.41666599999999,46.833333,-1
5436510604,128.136806,44.391843,-1
346463750,126.587305,45.791407,-1
6875369975,126.63253700000001,45.785242,1
6869943523,126.63253700000001,45.785242,1
2977555378,126.642923,45.751414000000004,3
8945744252,126.59833400000001,45.756445,-1
8373510834,126.657338,45.74088,-1
3238860518,126.64318,45.747543,-1
5435907945,128.136806,44.391843,-1
6872575001,126.63253700000001,45.785242,1
6294319070,127.40071100000002,45.324596,-1
8945098619,126.59833400000001,45.756445,-1
3745613833,126.64798700000001,45.754529,-1
504270798,126.616744,45.775859000000004,-1
504305455,126.616744,45.775859000000004,-1
9757721824,129.143619,44.129061,-1
6870328619,126.63253700000001,45.785242,1
11814640193,126.530456,45.807902,0
3238019159,126.64318,45.747543,-1
3122491744,126.62252,45.755199,-1
6293823765,127.40071100000002,45.324596,-1
11814385295,126.530456,45.807902,0
3802272219,128.58398400000002,44.690395,-1
5425594068,126.612333,45.771,-1
6293793041,127.40071100000002,45.324596,-1
6874968015,126.63253700000001,45.785242,1
2975685682,126.642923,45.751414000000004,3
4246852357,126.540527,45.943509999999996,-1
5570916966,132.032222,47.26,-1
