,Longitude,Latitude,clusterId
2909157113,109.478502,18.231633,-1
63318606,109.622097,18.231797,-1
3503798415,109.616775,18.328047,0
3509077027,109.735565,18.342794,1
5630827352,109.663521,18.235541,-1
8837698654,109.622999,18.228666,-1
1175252872,109.49609699999999,18.246959,-1
7780754760,110.30548,19.996579,-1
3511617402,109.23431299999999,18.310203,2
66630038,109.51171799999999,18.999802,3
8836977781,109.623166,18.228666,-1
66453584,109.51171799999999,18.999802,3
3356572210,109.49360800000001,18.230196,4
3510197358,109.735565,18.342794,1
3510742397,109.23431299999999,18.310203,2
3507337594,109.476699,18.272879,5
6983496896,109.53463500000001,18.210763,-1
66630172,109.51171799999999,18.999802,3
66630547,109.51171799999999,18.999802,3
3512380876,109.23431299999999,18.310203,2
66453618,109.51171799999999,18.999802,3
3504803350,109.616775,18.328047,0
7780650794,110.30548,19.996579,-1
3506746414,109.516181,18.22291,6
3505655070,109.47309399999999,18.275976,-1
5216653557,109.654541,19.029664999999998,-1
6870309653,109.49698000000001,18.234555,-1
3511671794,109.23431299999999,18.310203,2
94066587,109.483737,18.269455999999998,7
3509429755,109.735565,18.342794,1
3510590021,109.23431299999999,18.310203,2
6870224421,109.49698000000001,18.234555,-1
3506013981,109.516181,18.22291,6
12737488394,109.78061000000001,18.401657999999998,-1
6872829439,109.625836,18.225097,-1
6479390359,109.632139,18.230818,-1
3508493322,109.735565,18.342794,1
3507458467,109.500045,18.253235,8
3503953515,109.616775,18.328047,0
3506554832,109.500045,18.253235,8
3504456111,109.516181,18.22291,6
5328637709,109.3685,18.290166,-1
3511535742,109.23431299999999,18.310203,2
66629727,109.51171799999999,18.999802,3
7757522688,110.368652,20.084308,9
66453741,109.51171799999999,18.999802,3
3509506257,109.735565,18.342794,1
2909188495,109.478502,18.231633,-1
5182501574,110.31457900000001,20.055528,-1
3428873687,109.622097,18.223563000000002,-1
3506251826,109.476699,18.272879,5
6421450591,110.32668100000001,20.036096,-1
3506202269,109.500045,18.253235,8
3504691260,109.616775,18.328047,0
